id	title	story	gender	link	image
324	아키라	제3차 세계대전 이후 붕괴된 도쿄 그곳에 새로 건설된 혼란스러운 도시 ‘네오도쿄’ 오토바이를 몰며 폭주를 일삼던 소년 ‘카네다’는 친구 ‘테츠오’가 예상치 못한 사고를 당하며 정부의 비밀 프로젝트 실험체가 되었음을 알게 되는데???	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=152239	https://movie-phinf.pstatic.net/20160819_64/1471575473289fzMHD_JPEG/movie_image.jpg?type=f67
325	킹스맨 : 시크릿 에이전트	세상에서 가장 위험한 면접이 시작된다! 높은 IQ, 주니어 체조대회 2년 연속 우승! 그러나 학교 중퇴, 해병대 중도 하차. 동네 패싸움에 직장은 가져본 적도 없이 별볼일 없는 루저로 낙인 찍혔던 ‘그’가‘젠틀맨 스파이’로 전격 스카우트 됐다! 전설적 베테랑 요원 해리 하트(콜린 퍼스)는 경찰서에 구치된 에그시(태런 애거튼)를 구제한다. 탁월한 잠재력을 알아본 그는 에그시를 전설적 국제 비밀정보기구 ‘킹스맨’ 면접에 참여시킨다. 아버지 또한 ‘킹스맨’의 촉망 받는 요원이었으나 해리 하트를 살리기 위해 죽었다는 사실을 알게 된 에그시. 목숨을 앗아갈 만큼 위험천만한 훈련을 통과해야 하는 킹스맨 후보들. 최종 멤버 발탁을 눈 앞에 둔 에그시는 최고의 악당 발렌타인(사무엘 L. 잭슨)을 마주하게 되는데… <엑스맨: 퍼스트 클래스> 감독과 마블 코믹스 인기작가의 만남! 스파이 액션의 새로운 시대가 열린다!	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=114249	https://movie-phinf.pstatic.net/20150211_196/1423620617966V1jPW_JPEG/movie_image.jpg?type=f67
326	미쓰 와이프	뉴욕 본사 발령을 앞두고, 연우(엄정화)는 갑작스러운 교통사고를 당한다. 생사의 위기에 놓인 연우 앞에 나타난 수상한 남자 ‘이소장’(김상호), 그는 한 달간 다른 사람의 인생을 살면 다시 원래의 삶으로 돌려 보내주겠다고 제안한다. 하지만 제안을 수락한 그녀에게 찾아온 건 지나치게 자상한 남편과 애 둘 딸린 아줌마의 전쟁 같은 일상! 연우는 청천벽력 같은 인생반전으로 패닉에 빠지고, 남편 ‘성환’(송승헌)과 아이들은 영문도 모른 채 변해버린 아내, 엄마로 인해 당황하기 시작하는데…! 딱 한달, 완벽하게 숨겨야만 하는 그녀의 반전 라이프가 시작된다!	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=129406	https://movie-phinf.pstatic.net/20150710_15/1436489573481hI8Mq_JPEG/movie_image.jpg?type=f67
327	백설공주 살인사건	사건, 사고를 추적하는 TV 프로그램의 계약직 조연출이자 열혈 트위터리안인 ‘유지’(아야노 고). 대중의 흥미를 끌 수 있는 새로운 소재를 찾던 중 ‘백설공주’ 비누 회사에 근무하는 미모의 여직원이 숲 속에서 칼에 잔인하게 찔린 뒤 불에 타 살해된 사건을 알게 된다. 흥미로운 화제거리가 될 것 같다는 생각에 ‘유지’는 피해 여성의 동료들을 인터뷰하기 시작하고, 사건 이후 갑자기 사라진 같은 회사 동료 ‘미키’(이노우에 마오)가 유력한 용의자로 의심받고 있다는 사실을 알게 된다. 이에 ‘유지’는 ‘미키’를 범인으로 지목하는 정황과 인터뷰 내용을 자극적으로 편집한 방송을 내보내고, 그의 취재 내용은 순식간에 화제로 떠오르며 온라인을 달구기 시작한다. 그러던 중 의문의 한 시청자로부터 “당신의 방송은 모두 거짓말이다”라는 항의 편지가 도착하는데…	N	https://movie.naver.com/movie/bi/mi/basic.nhn?code=122602	https://movie-phinf.pstatic.net/20150223_162/1424651112223pnqTB_JPEG/movie_image.jpg?type=f67
328	캐리비안의 해적: 죽은 자는 말이 없다	전설적인 해적 캡틴 ‘잭 스패로우’(조니 뎁)의 눈 앞에 죽음마저 집어삼킨 바다의 학살자 ‘살라자르’(하비에르 바르뎀)가 복수를 위해 찾아온다. 둘 사이에 숨겨진 엄청난 비밀··· 잭은 자신과 동료들의 죽음에 맞서 살아남기 위해 사투를 시작하는데··· 지금, 모든 것을 압도할 거대한 전투가 펼쳐진다!	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=82473	https://movie-phinf.pstatic.net/20170524_114/14956017057093mlM5_JPEG/movie_image.jpg?type=f67
329	패왕별희	어려서 북경 경극학교에 맡겨진 ‘두지’(장국영)와 ‘시투’(장풍의)는 노력 끝에 최고의 경극배우가 된다. 여자 역할을 맡았던 두지는 시투를 흠모하게 되는데, 시투에게 사랑하는 여인 ‘주샨’(공리)이 생기면서 방황을 한다. 두지는 아편에 손을 대고, 시투는 주샨에게 빠져 산다. 이를 시작으로 두 남자는 중국의 역사처럼 파란만장한 삶을 시작한다.	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=14448	https://movie-phinf.pstatic.net/20200414_29/15868256845244B38u_JPEG/movie_image.jpg?type=f67
330	헤드윅	세계적인 록스타 ‘토미’의 공연을 쫓아 변두리 바를 전전하며 미행 투어를 펼치는 ‘헤드윅’과 ‘앵그리 인치’ 밴드. 과거 ‘토미’와 애틋한 사랑을 나눴던 그녀는 배신당한 것도 모자라 자신의 전부와도 같았던 음악마저 그에게 빼앗긴다. 불행했던 유년시절부터 실패한 사랑까지… 자신의 기구한 삶과 잃어버린 반쪽을 위해 노래하는 그녀. 과연 그녀는 진실한 사랑을 찾을 수 있을까?	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=31827	https://movie-phinf.pstatic.net/20170614_281/1497402789581fSdC4_JPEG/movie_image.jpg?type=f67
331	데어 윌 비 블러드	1898년 지독한 알콜 중독자에 부인도 없이 홀로 아들을 키우며 아무도 거들떠 보지 않는 황무지 사막 한가운데서 금을 캐는 무일푼 광부. 어느날 이곳에서 그는 석유 유전을 발굴하면서 일확천금의 행운을 누리게 된다. 야심찬 석유 개발과 함께 시작된 야망과 꿈은 어느새 탐욕과 폭력으로 바뀌게 되고, 쉴새 없이 샘솟는 석유와는 반대로 이들 사이에는 사랑과 존경, 희망, 믿음 등이 사라져만 가는데…	N	https://movie.naver.com/movie/bi/mi/basic.nhn?code=66034	https://movie-phinf.pstatic.net/20111222_272/1324496290248t9VNv_JPEG/movie_image.jpg?type=f67
332	데드풀	잘못된 미래를 바로 잡기 위해 과거와 미래를 오가는 수퍼히어로들의 활약을 그린 SF 영화	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=181030	https://movie-phinf.pstatic.net/20181221_228/1545355918997UxumA_JPEG/movie_image.jpg?type=f67
333	루이스	우연히 지구 홈쇼핑을 보게 된 외계 3총사 ‘모그’, ‘내그’, ‘와보’! 은하계에 없는 고탄성 강화 섬유 ‘누비두비’ 마사지 매트를 구하기 위해 급기야 지구로 출동한다. 한편, 외계인 연구에 몰두하는 괴짜 아빠로 인해 아동보호소에 보내질 위기에 처한 지구 소년 ‘루이스’는 12번째 생일을 맞은 날 ‘모그’, ‘내그’, ‘와보’를 만나게 되는데…! 지구를 떠나고 싶은 ‘루이스’와 쇼퍼홀릭 외계 3총사의 시끌벅적 지구 쇼핑기가 시작된다!	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=178214	https://movie-phinf.pstatic.net/20180903_158/1535937656297u0tO5_JPEG/movie_image.jpg?type=f67
334	컨택트	앨리 애로위(Dr. Eleanor Arroway: 조디 포스터 분)는 어린 시절, 밤마다 모르는 상대와 교신을 기다리며 단파 방송에 귀를 기울이던 소녀였다. 어려서 돌아가신 어머니의 얼굴 조차 모르고, 자신의 관심 분야를 적극적으로 지원해 주던 아버지 마저 돌아가신 후, 그녀는 자신이 찾고자 하는 절대적인 진리의 해답은 과학에 있다고 믿게 된다. 어려서부터 수학과 과학에 천부적인 재능을 보인 그녀는 대학을 모두 장학금으로 졸업한 수재 과학도가 된다. 그녀는 ‘이 거대한 우주에 우리만 존재한다는 것은 공간의 낭비다’라는 신념으로, 진리 탐구의 영역을 우주로 넓혀 외계 생명체의 존재를 찾아내는 것을 궁극적 삶의 목표로 삼게 된다. 그러던 엘리는 일주일에 몇시간씩 위성을 통해 외계 지능 생물의 존재를 계속 탐색한다. 그러던 어느날 아침, 그녀는 드디어 베가성(직녀성)으로부터 정체 모를 메세지를 수신받게 된다. 그것은 1936년 나치 히틀러가 올림픽 중계 방송이 나간 이후 다시 지구로 수신된 것인데, 그 프레임 사이 사이에 수만장의 디지털 신호가 담겨있었다. 마침내 디지털 신호의 암호가 해독되고, 그 결과 그 신호는 은하계를 왕례할 수 있는 운송 수단을 만드는데 필요한 설계도였다. 전세계는 이 설계도로 인해 희망과 두려움 속에 휩싸인다. 새로운 천년 왕국이 도래할 것인가, 아니면 아마게돈의 대 혼돈이 시작될 것인가?	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=176670	https://movie-phinf.pstatic.net/20180611_297/1528698683027WASY2_PNG/movie_image.jpg?type=f67
335	다크 나이트	정의로운 지방 검사 ‘하비 덴트’, ‘짐 고든’ 반장과 함께 범죄 소탕 작전을 펼치며 범죄와 부패로 들끓는 고담시를 지켜나가는 ‘배트맨’ 그러던 어느 날, 살아남기 위해 발버둥치던 범죄 조직은 배트맨을 제거하기 위해 광기어린 악당 ‘조커’를 끌어들이고 정체를 알 수 없는 조커의 등장에 고담시 전체가 깊은 혼돈 속으로 빠져든다. 급기야 배트맨을 향한 강한 집착을 드러낸 조커는 그가 시민들 앞에 정체를 밝힐 때까지 매일 새로운 사람들을 죽이겠다 선포하고 배트맨은 사상 최악의 악당 조커를 막기 위해 자신의 모든 것을 내던진 마지막 대결을 준비한다.	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=146575	https://movie-phinf.pstatic.net/20170203_298/1486090513528JVSzA_JPEG/movie_image.jpg?type=f67
336	기생충	전원백수로 살 길 막막하지만 사이는 좋은 기택(송강호) 가족. 장남 기우(최우식)에게 명문대생 친구가 연결시켜 준 고액 과외 자리는 모처럼 싹튼 고정수입의 희망이다. 온 가족의 도움과 기대 속에 박사장(이선균) 집으로 향하는 기우. 글로벌 IT기업 CEO인 박사장의 저택에 도착하자 젊고 아름다운 사모님 연교(조여정)가 기우를 맞이한다. 그러나 이렇게 시작된 두 가족의 만남 뒤로, 걷잡을 수 없는 사건이 기다리고 있었으니…	N	https://movie.naver.com/movie/bi/mi/basic.nhn?code=161967	https://movie-phinf.pstatic.net/20190528_36/1559024198386YVTEw_JPEG/movie_image.jpg?type=f67
337	에이 아이	과학문명은 천문학적 속도로 발전하고 있지만 극지방의 해빙으로 도시들은 물에 잠기고 천연자원은 고갈되어 가던 미래의 지구. 모든 생활을 감시받고, 먹는 음식조차 통제되는 그 세계에서 인간들은 인공지능 (Artificial Intelligence)을 가진 인조인간들의 봉사를 받으며 살아간다. 정원가꾸기, 집안 일, 말 동무등 로봇이 인간을 위해 해줄수 있는 일은 무한하다. 단 한가지 '사랑'만 빼고... 로봇에게 '감정'을 주입시키는 것은 로봇공학 발전의 마지막 관문이자, 논란의 쟁점이기도 했다. 인간들은 로봇을 정교한 가재 도구로 여길 뿐, 그 이상의 것을 용납하지 않았다. 그러나 많은 부부가 자식을 가질 수 없게 되면서 인간들은 로봇에게서 가재 도구 이상의 가치를 찾게 된다. 어느날 하비 박사는 감정이 있는 로봇을 만들겠다고 선언한다. 하비 박사의 계획에 따라 로봇 회사 Cybertronics Manufacturing을 통해 감정을 가진 최초의 인조인간 데이빗이 탄생하고, 데이빗은 Cybertronics사의 한 직원, 헨리 스윈튼의 집에 입양된다. 인간을 사랑하게끔 프로그래밍된 최초의 로봇 소년 데이빗. 스윈튼 부부의 친아들 마틴은 불치병에 걸려 치료약이 개발될 때까지 냉동된 상태다. 데이빗은 그들 부부의 아들 역할을 하며 인간사회에 적응해간다. 스윈튼 부부를 부모로 여기던 데이빗은 마틴이 퇴원하면서 버려지고 만다. 엄마가 들려준 피노키오 동화를 떠올리며 진짜 인간이 되어 잃어버린 엄마의 사랑을 되찾을 수 있다고 생각하는 데이빗은 자신의 장난감이자 친구이며 보호자인 테디 베어를 데리고 여행을 떠난다. 도중에 만난 남창 로봇 지골로 조가 데이빗과 동행하고 두 사이보그는 힘겨운 여정을 거치며 수몰된 맨하탄까지 찾아가지만...	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=31268	https://movie-phinf.pstatic.net/20111223_264/13245805774065e9Mn_JPEG/movie_image.jpg?type=f67
338	레지던트 이블: 파멸의 날	엄브렐라가 개발한 치명적인 T-바이러스가 전 세계에 퍼지고, 바이러스에 감염된 언데드들이 세상을 뒤덮는다. 인류의 유일한 희망인 ‘앨리스’(밀라 요보비치)는 폐허가 된 도시를 떠돌던 중 엄브렐라가 T-바이러스를 해독할 백신 개발에 성공했다는 것을 알게 된다. 그녀는 백신을 손에 넣기 위해 모든 사건의 시발점이자 엄브렐라의 본거지인 ‘라쿤 시티’로 돌아가 모든 것을 끝낼 마지막 전쟁을 시작하는데. 생존자들을 구하기 위해 주어진 시간은 48시간. 인류 최후의 전사 '앨리스'의 마지막 전쟁이 시작된다!	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=110333	https://movie-phinf.pstatic.net/20170102_9/1483318733129WOMJj_JPEG/movie_image.jpg?type=f67
339	양자물리학	‘생각이 현실을 만든다’라는 양자물리학적 신념을 인생의 모토로 삼은 유흥계의 화타 ‘이찬우’ 어느 날 유명 연예인이 연루된 마약 파티 사건을 눈치챈다. “불법 없이! 탈세 없이!” 이 바닥에서도 혁신이 일어나야 한다고 믿는 그는 오랫동안 알고지낸 범죄정보과 계장 ‘박기헌’에게 이 정보를 흘린다. 단순한 사건이라고 생각했던 마약파티가 연예계는 물론 검찰, 정치계까지 연루된 거대한 마약 스캔들임을 알게 된 '이찬우'. 이제는 살기 위해 거대 권력과 맞서야 하는 상황. '이찬우’는 ‘박기헌’ 계장을 비롯해 황금인맥을 자랑하는 업계 퀸 ‘성은영’ 등 업계 에이스들과 함께 이 사건을 파헤치기로 한다.  부패 권력에 통쾌하게 맞서라! 생각은 현실을 만드니까!	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=187629	https://movie-phinf.pstatic.net/20190925_5/1569399574648S2DUV_JPEG/movie_image.jpg?type=f67
340	극장판 공룡메카드: 타이니소어의 섬	머나먼 옛날, 소행성 충돌로 인해 지구의 공룡들이 모두 사라지고 사람들에게 알려지지 않은 어느 작은 섬에서 공룡들은 아주 작은 모습의 타이니소어로 탄생한다. 씩씩한 트리케라, 장난꾸러기 티라노, 잠꾸러기 스테고 등 타이니소어 친구들이 도토리 축구를 하며 즐거운 나날을 보내고 있던 중, 수상한 악당들이 나타나 평화로운 ‘타이니소어의 섬’을 위협하기 시작하는데… 타이니소어들을 노리는 수상한 눈빛의 정체는? 과연 이들은 위기에 처한 지상 낙원 ‘타이니소어의 섬’을 지켜낼 수 있을까?	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=180372	https://movie-phinf.pstatic.net/20181210_8/1544404366603phGP3_JPEG/movie_image.jpg?type=f67
341	쿼바디스	폭군 네로(Nero: 피터 유스티노브 분) 황제는 방탕하고 퇴폐적인 생활을 하면서 신흥 종교인 기독교에 대한 무자비한 탄압을 시작한다. 전투에 큰 승리를 거두고 부하들과 함께 로마로 행진하던 마커스 비니키우스(Marcus Vinicius: 로버트 테일러 분)는 네로 황제가 로마 시내에서 큰 잔치를 연다는 이유로 로마 시 외곽에서 기다리게 된다. 그는 축제에서 아름다운 리지아(Lygia: 데보라 커 분)를 만나 사랑에 빠지게 된다. 네로의 황녀는 비니키우스의 남성다움에 반해 그를 사랑하나 그가 리지아와 사랑하는 사이임을 알고 네로에게 기독교도들을 잡아 처형하도록 사주한다. 로마에 대 화재를 일으킨 네로는 그 죄를 기독교인들에게 씌워 많은 기독교인이 붙잡혀 사자의 밥이 된다. 비니키우스는 리지아를 구하기 위해 원형 경기장에 뛰어드는데...	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=128212	https://movie-phinf.pstatic.net/20141103_113/1414981504570GjTLm_JPEG/movie_image.jpg?type=f67
342	주토피아	누구나 살고 싶은 도시 1위, 주토피아 연쇄 실종 사건 발생! “미치도록 잡고 싶었다!” 교양 있고 세련된 라이프 스타일을 주도하는 도시 주토피아. 이 곳을 단숨에 혼란에 빠트린 연쇄 실종사건이 발생한다! 주토피아 최초의 토끼 경찰관 주디 홉스는 48시간 안에 사건 해결을 지시 받자 뻔뻔한 사기꾼 여우 닉 와일드에게 협동 수사를 제안하는데… 스릴 넘치는 추격전의 신세계가 열린다!	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=130850	https://movie-phinf.pstatic.net/20160217_153/1455686083975zjajH_JPEG/movie_image.jpg?type=f67
343	퍼펙트 월드	8살 소년 필립 페리(Phillip Perry: T.J. 로더 분)는 홀어머니 슬하에서 엄격하고도 비정상적인 교육을 받으며 자란다. 어머니는 '여호와의 증인'의 독실한 신자로 아들 필립에게 크리스마스나 생일 파티, 할로윈 카니발에 참가하는 것조차 금지한다. 필립은 다른 아이들처럼 평범해 보는게 소원일 뿐이다. 그 무렵, 버치 하인즈(Butch Haynes: 케빈 코스트너 분)가 동료 죄수 제리와 함께 감옥을 탈출한다. 버치 역시 아버지가 누구인지 모르는 어두운 과거를 가지고 있었고 이 과거는 그를 폭력적인 인물로 만들어버려서 청소년기에 이미 범죄자가 되었다. 탈옥수가 되어 도망하던 도중 필립의 집에 숨게 되고, 소년에게서 어릴 적 자신의 모습을 발견한다. 버치는 필립을 인질로 삼아 도피하던 도중 소망해왔던 완전한 세상을 보게 되는데, 그것은 바로 아버지와 아들의 소원 목록을 만들고, 드라이브를 하고, 할로원 의상을 선물하는 평범한 삶을 누리는 것이다. 부정에 매말랐던 둘은 탈옥수와 인질이라는 세상의 판견을 뒤로하고 서로의 상처를 보듬는 친구요, 아버지와 아들이 되어 텍사스를 가로지르며 오랫동안 필요로 했던 상처를 치유하게 된다. 한편, 그들을 뒤쫓는 형사 레드 가넷(Red Garnett: 클린트 이스트우드 분)은 노련한 경찰관으로 단순한 훈방으로 충분한 소년범 버치를, 그의 불우한 가정 형편으로 볼때 결손 가정에서 지내느니 차라리 감옥으로 보내는 것이 소년의 삶을 더욱 강하게 만들 수 있다는 약간은 건방지고도 무책임한 판단으로 그를 더 큰 범죄 속으로 몰아넣었던, 누구보다도 버치의 성격을 잘 알고 있는 사람이었는데.	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=165257	https://movie-phinf.pstatic.net/20170614_142/1497417713530O9PwU_JPEG/movie_image.jpg?type=f67
344	논스톱	4만 피트 상공, 뉴욕발 비행기 안. “1억 5천만 달러를 입금하지 않으면, 20분마다 한 명씩 죽이고 항공기를 폭파시키겠다.” 미 항공수사관 ‘빌’(리암 니슨)은 의문의 메시지를 받게 되고 그로부터 정확히 20분 후, 승객 중 한 명이 살해당하는 테러가 발생한다. 탑승객 전원이 용의자인 가운데, ‘빌’은 범인을 찾기 위한 사투를 시작하지만, 오히려 테러범으로 몰리게 되고 결국 놈이 약속한 시간은 점점 다가오는데.. 강한 남자 리암 니슨, 이젠 공중에서 끝내버린다!	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=197777	https://movie-phinf.pstatic.net/20200915_19/1600148780926VGygB_JPEG/movie_image.jpg?type=f67
345	증인	“목격자가 있어. 자폐아야” 신념은 잠시 접어두고 현실을 위해 속물이 되기로 마음먹은 민변 출신의 대형 로펌 변호사 ‘순호’(정우성). 파트너 변호사로 승진할 수 있는 큰 기회가 걸린 사건의 변호사로 지목되자 살인 용의자의 무죄를 입증하기 위해 유일한 목격자인 자폐 소녀 ‘지우’(김향기)를 증인으로 세우려 한다. “아저씨도 나를 이용할 겁니까?” 자기만의 세계에 빠져 의사소통이 어려운 ‘지우’. ‘순호’는 사건 당일 목격한 것을 묻기 위해 ‘지우’를 찾아가지만, 제대로 된 인사조차 나누지 못한다. 하지만 그날의 이야기를 듣기 위해 지우에게 다가가려 노력하는 ‘순호’, 시간이 흐를수록 조금씩 ‘지우’에 대해 이해하게 되지만 이제 두 사람은 법정에서 변호사와 증인으로 마주해야 하는데… 마음을 여는 순간, 진실이 눈앞에 다가왔다	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=177374	https://movie-phinf.pstatic.net/20190226_194/15511480897441tE6t_JPEG/movie_image.jpg?type=f67
346	빅 히어로	천재 공학도 ‘테디’가 개발한 힐링로봇 ‘베이맥스’! ‘테디’의 동생이자 로봇 전문가인 ‘히로’는 도시가 파괴될 위기에 처하자 ‘베이맥스’를 슈퍼히어로로 업그레이드 하는데… 과연 이들은 도시의 위험을 막아낼 수 있을까?	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=109911	https://movie-phinf.pstatic.net/20150121_287/1421805119454HRN3A_JPEG/movie_image.jpg?type=f67
347	5일의 마중	문화대혁명의 시기, 가슴 아픈 이별을 겪은 펑완위(공리)와 루옌스(진도명). 가까스로 풀려난 루는 5일에 집에 간다는 편지를 보낸 후 돌아왔지만 아내는 남편을 알아보지 못하고 딸은 아빠에 대한 원망으로 가득 차 있다. 그런 가족의 곁을 묵묵히 지키는 루. 그리고 오늘도 펑은 달력에 동그라미를 친다. ‘5일에 루 마중 나갈 것.’ 과연 그들의 사랑은 다시 시작될 수 있을까?	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=115534	https://movie-phinf.pstatic.net/20140919_189/1411094015517Jnp8f_JPEG/movie_image.jpg?type=f67
348	독수리 에디	영국 스키 국가대표 선발전에서 떨어진 '에디'(태런 에저튼) 그는 동계 올림픽 출전에 대한 원대한 꿈을 실현하기 위해 ‘스키 점프’ 선수가 되기로 결심하지만, 돌아오는 건 비웃음과 상처뿐이다. 부모님의 걱정을 뒤로 한채 무작정 독일의 스키 점프 훈련장으로 떠난 그는 그곳에서 반항적인 성격으로 미국 국가대표 선수에서 퇴출 된 천재 스키 점프 선수 '브론슨'(휴 잭맨)을 우연히 만난다. 자신의 코치가 되어 달라며 막무가내인 '에디'이지만, '브론슨'도 그의 열정 앞에서 무너진다. 과연 그들은 편견과 비웃음을 뛰어 넘고, 그들만의 꿈을 이뤄낼 수 있을까? 가장 응원해주고 싶은 열정 콤비 유쾌한 두 남자의 특별한 훈련이 시작된다!	N	https://movie.naver.com/movie/bi/mi/basic.nhn?code=136876	https://movie-phinf.pstatic.net/20160407_239/1460008906747plHkM_JPEG/movie_image.jpg?type=f67
349	타이타닉	우연한 기회로 티켓을 구해 타이타닉호에 올라탄 자유로운 영혼을 가진 화가 잭(레오나르도 디카프리오)은 막강한 재력의 약혼자와 함께 1등실에 승선한 로즈(케이트 윈슬렛)에게 한 눈에 반한다. 진실한 사랑을 꿈꾸던 로즈 또한 생애 처음 황홀한 감정에 휩싸이고, 둘은 운명 같은 사랑에 빠지는데…	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=18847	https://movie-phinf.pstatic.net/20181129_107/1543452551390CN9TW_JPEG/movie_image.jpg?type=f67
350	쉰들러 리스트	1939년, 독일에게 점령당한 폴란드의 한 도시. 독일인 사업가이자 냉정한 기회주의자인 오스카 쉰들러는 유태인이 경영하는 그릇 공장 인수를 위해 수단과 방법을 아끼지 않는다. 인건비 없이 수백명의 유태인을 고용한 오스카 쉰들러는 우연히 유태인 회계사인 스턴과 가까워지고, 나치에 의해 참혹하게 학살되는 유태인들의 참혹한 실상을 마주하게 된다. 서서히 그의 양심이 흔들리기 시작하고, 마침내 강제 노동 수용소로부터 유태인들을 구하기로 결심한다. 그렇게 그는 자신이 구해낼 유태인 명단이 적힌 쉰들러 리스트를 만드는데…	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=14450	https://movie-phinf.pstatic.net/20190122_81/1548118455965SCCSW_JPEG/movie_image.jpg?type=f67
351	흑집사 : 북 오브 더 아틀란틱	19세기 영국. 명문귀족 팬텀하이브 가문의 집사 세바스찬 미카엘리스는 13살의 주인, 시엘 팬텀하이브와 함께 '여왕의 번견'으로서 뒷사회의 일을 처리하고 있었다. 어느 날, 시엘과 세바스찬은 '죽은 자를 소생시킬 수 있다'는 소문을 듣게 된다. 그들은 소문의 진위를 밝히기 위해 호화 여객선 캄파니아 호에 올라 타게 되는데… 과연, 그들을 기다리고 있는 것은...?	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=158578	https://movie-phinf.pstatic.net/20170407_153/1491527295172laUdr_JPEG/movie_image.jpg?type=f67
352	택시운전사	택시운전사 만섭(송강호)은 외국손님을 태우고 광주에 갔다 통금 전에 돌아오면 밀린 월세를 갚을 수 있는 거금 10만원을 준다는 말에 독일기자 피터(토마스 크레취만)를 태우고 영문도 모른 채 길을 나선다. 광주 그리고 사람들. “모르겄어라, 우덜도 우덜한테 와 그라는지…” 어떻게든 택시비를 받아야 하는 만섭의 기지로 검문을 뚫고 겨우 들어선 광주. 위험하니 서울로 돌아가자는 만섭의 만류에도 피터는 대학생 재식(류준열)과 황기사(유해진)의 도움 속에 촬영을 시작한다. 그러나 상황은 점점 심각해지고 만섭은 집에 혼자 있을 딸 걱정에 점점 초조해지는데…	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=146469	https://movie-phinf.pstatic.net/20170717_298/1500253295782rcIkE_JPEG/movie_image.jpg?type=f67
353	사일런스	17세기, 선교를 떠난 ‘페레이라’ 신부(리암 니슨)의 실종 소식을 들은 ‘로드리게스’(앤드류 가필드)와 ‘가르페’(아담 드라이버) 신부는 사라진 스승을 찾고 복음을 전파하기 위해 목숨을 걸고 일본으로 떠난다. 천주교에 대한 박해가 한창인 그 곳에서, 두 신부는 어렵게 믿음을 이어가고 있는 사람들과 마주하게 된다. 생각보다 훨씬 더 처참한 광경을 목격한 두 신부는 고통과 절망에 빠진 이들에게 침묵하는 신을 원망하며 온전한 믿음마저 흔들리게 되는데…	N	https://movie.naver.com/movie/bi/mi/basic.nhn?code=198450	https://ssl.pstatic.net/static/movie/2011/06/poster_default.gif
354	그래비티	허블 우주망원경을 수리하기 위해 우주를 탐사하던 라이언 스톤 박사는 폭파된 인공위성의 잔해와 부딪히면서 소리도 산소도 없는 우주 한 가운데에 홀로 남겨지는데…	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=47370	https://movie-phinf.pstatic.net/20180730_174/1532928914986hAmrh_JPEG/movie_image.jpg?type=f67
355	8 마일	디트로이트 8 마일 313구역 힙합 클럽의 랩배틀, 단 45초! 그 안에 상대를 쓰러트려야 최고가 된다. 그의 희망은 분노에서 시작된다.	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=35626	https://movie-phinf.pstatic.net/20170407_58/1491550805916wTKgG_JPEG/movie_image.jpg?type=f67
356	아쿠아맨	땅의 아들이자 바다의 왕, 심해의 수호자인 슈퍼히어로 아쿠아맨의 탄생을 그린 액션 블록버스터	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=151153	https://movie-phinf.pstatic.net/20181210_126/1544403103928nczJs_JPEG/movie_image.jpg?type=f67
